,R,r,rho,ratio,p,q,error
337,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,15,3,9.86543326482090810e-03
338,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,15,15,3.05844043404991162e+00
339,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,20,20,3.19374965232647077e-06
340,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,20,1.47362090252932315e-01
341,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,3,5,1.49052334399538723e-02
342,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,10,10,2.25076127094268430e-04
343,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,10,10,1.50658435186147321e+00
344,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,3,5,1.49052334399538716e-01
345,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,5,10,1.18763905051415763e-01
346,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,20,20,7.57071083510044368e-05
347,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,3,5,3.41934448048993936e-02
348,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,5,20,9.55528286686628814e-01
349,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,3,1.49052334399538755e+00
350,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,3,2.59041253739164375e-06
351,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,20,3.16513943602227746e-02
352,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,15,5,9.86543326482090810e-03
353,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,3,20,1.56011238558388876e+00
354,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,20,15,8.35468067680550241e-08
355,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,3,7.57071083514591621e-04
356,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,10,10,3.08009033980191074e-03
357,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,5,15,2.74478044842154834e+00
358,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,10,15,3.08009033980191325e-02
359,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,3,15,3.41934448048993367e-01
360,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,10,3,2.25076127094268430e-04
361,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,5,10,9.55528286686628363e-03
362,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,15,5,9.41473273023003543e-01
363,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,10,10,3.08009033980191915e-01
364,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,15,1.89517340841626747e+00
365,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,15,5,2.42851170485808325e-07
366,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,3,3.70327797398705598e-03
367,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,10,10,1.86703191317380275e-03
368,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,15,20,3.33574961490825106e-01
369,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,3,10,7.94502921743554746e-01
370,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,20,20,2.41192063344316707e-14
371,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,20,5,3.19374965231578078e-04
372,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,5,5,5.66523210686595887e-03
373,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,3,2.52969968979960529e-09
374,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,10,1.18763905051415630e+00
375,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,15,3,1.37126191236200352e-04
376,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,5,20,6.87508529402229174e-01
377,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,20,2.59041253739595387e-06
378,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,20,2.52969969263400748e-09
379,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,10,9.77312086234554789e-01
380,1.00000000000000000e+00,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,15,10,3.19029132023339714e-04
381,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,10,10,1.86703191317386010e-04
382,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,15,20,2.43202534241413956e-03
383,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,3,3,1.14496231846708506e-02
384,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,5,2.25076127094264895e-03
385,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,3,15,1.49052334399538723e-02
386,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,3,2.61748047954485940e-06
387,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,10,20,3.08009033980191325e-02
388,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,5,15,3.70327797398705208e-02
389,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,3,20,9.94719269392668358e-04
390,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,10,1.89517340841628273e-01
391,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,20,2.25076127094268450e-05
392,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,3,2.47041986890939626e-11
393,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,15,3,3.19029132023325576e-03
394,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,5,15,9.55528286686628814e-01
395,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,20,1.18763905051415630e+00
396,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,10,15,9.30545989851913502e-01
397,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,10,3,7.77126253422836460e-06
398,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,20,15,2.41192063344316707e-14
399,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,3,5,3.41934448048993367e-01
400,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,15,20,2.43202534241470514e-04
401,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,10,15,1.34438613433361513e-03
402,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,5,5,2.74478044842154834e+00
403,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,15,20,9.41473273023003543e-01
404,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,20,5,8.35468067680550241e-08
405,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,20,5,5.71274516177011193e-01
406,1.00000000000000000e+01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,20,3.70327797398706466e-04
407,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,3,3,4.14468824662976907e-05
408,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,20,6.87508529402231505e-02
409,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,20,3,2.32354518962292825e-02
410,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,15,3,2.47042516983386534e-12
411,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,5,5,2.61748047954485940e-06
412,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,15,3,2.43202534241470514e-04
413,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,3,20,3.41934448048993901e-03
414,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,15,15,7.29107132122832624e-02
415,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,15,1.89517340841628273e-01
416,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,5,5,6.87508529402229174e-01
417,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,15,3.16513943602227746e-02
418,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,3,3,1.00017227405073492e-03
419,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,3,20,3.41934448048993936e-02
420,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,3,15,1.00843051326108699e-01
421,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,10,3,3.09686257048163194e+00
422,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,20,5,3.19374965232249497e-05
423,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,5,9.77312086234554789e-01
424,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,15,15,3.33574961490825106e-01
425,1.00000000000000006e-01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,5,3,2.48848269294978282e-03
426,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,15,2.52969969263400748e-09
427,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,3,15,1.00715258411144988e-02
428,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,10,2.88380740168323868e+00
429,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,15,2.53033057593310488e-09
430,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,3,10,1.02978996002165357e+00
431,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,20,2.61748047954232905e-05
432,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,15,1.37126191236023664e-05
433,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,10,7.57071083514591621e-04
434,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,20,20,7.58909908071136191e-09
435,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,3,3.16513943602227746e-02
436,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,15,3.33574961490826702e-02
437,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,10,15,3.08009033980191074e-03
438,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,10,10,9.30545989851914584e-02
439,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,20,20,5.71274516177012331e-02
440,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,5,20,1.54462749468928728e+00
441,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,3,10,1.00843051326108699e-01
442,1.00000000000000000e+01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,10,20,9.30545989851914584e-02
443,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,15,3.15146582783787865e+00
444,1.00000000000000000e+01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,20,3,1.43328592062833571e+00
445,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,3,10,1.00017227405073492e-03
446,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,15,10,2.42851170487725690e-07
447,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,20,3,1.89517340841626747e+00
448,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,5,3,1.01451516603679703e+00
449,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,20,3,3.19374965232249497e-05
450,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,5,10,5.66598806657791637e-02
451,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,10,5,2.53033057490785876e-09
452,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,3,2.32354518962291562e-01
453,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,20,2.47042218963481788e-11
454,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,3,15,4.32955374743518474e-05
455,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,15,3.70327797398705598e-03
456,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,5,20,9.55528286686628259e-02
457,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,20,10,7.58909908485984473e-09
458,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,5,5,3.70327797398705208e-02
459,1.00000000000000000e+01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,5,5,1.47362090252932919e-03
460,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,10,9.06948697658812919e-01
461,1.00000000000000000e+00,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,10,20,4.78889997192899819e-01
462,1.00000000000000006e-01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,10,1.49052334399538755e+00
463,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,15,10,2.43202534241413956e-03
464,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,15,10,2.43202534241470514e-04
465,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,5,3.16513943602241173e-03
466,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,3,5,1.02978996002165357e+00
467,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,20,3,3.16513943602232358e-04
468,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,10,5,2.25076127094268430e-04
469,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,10,15,2.42598219196673703e+00
470,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,5,15,5.66523210686596321e-03
471,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,3,15,1.14496231846708471e-01
472,1.00000000000000000e+00,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,3,3,1.00843051326108858e-02
473,1.00000000000000006e-01,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,3,10,3.41934448048993367e-01
474,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,20,8.35468067722957550e-06
475,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,10,3.70327797398705598e-03
476,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,10,10,3.09686257048163194e+00
477,1.00000000000000006e-01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,10,8.35468067722957550e-06
478,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,15,2.47042195872456687e-11
479,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,20,20,7.58909908485984473e-09
480,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,10,5,7.77123745565630256e-06
481,1.00000000000000000e+00,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,5,1.37126191236023664e-05
482,1.00000000000000000e+00,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,3,10,4.32955374743518474e-05
483,1.00000000000000006e-01,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,5,15,2.48848269294980754e-03
484,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,10,5,9.30545989851913502e-01
485,1.00000000000000000e+01,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,10,3.15146582783787865e+00
486,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,10,3,2.42598219196675347e-01
487,1.00000000000000000e+00,5.00000000000000000e-01,1.00000000000000000e+00,5.00000000000000000e-01,10,5,1.86703191317380275e-03
488,1.00000000000000000e+00,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,3,3,1.49052334399538716e-01
489,1.00000000000000000e+00,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,15,20,2.42851173997697928e-07
490,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,3,9.06948697658812919e-01
491,1.00000000000000000e+01,2.50000000000000014e-02,1.00000000000000006e-01,2.50000000000000000e-01,20,20,9.06948697658812919e-01
492,1.00000000000000006e-01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,10,20,1.34438676631848681e-02
493,1.00000000000000000e+00,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,5,5,5.66598806657792921e-03
494,1.00000000000000000e+01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,10,20,3.08009033980191074e-03
495,1.00000000000000000e+00,5.00000000000000028e-02,1.00000000000000006e-01,5.00000000000000000e-01,20,15,5.71274516177011193e-01
496,1.00000000000000006e-01,2.50000000000000000e+00,1.00000000000000000e+01,2.50000000000000000e-01,15,10,2.47040967319776649e-12
497,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,3,20,7.94502921743557022e-02
498,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,3,6.87508529402231505e-02
499,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,15,10,2.14421475913675746e-01
500,1.00000000000000006e-01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,5,10,2.61748047954070309e-05
501,1.00000000000000000e+01,7.50000000000000000e-01,1.00000000000000000e+00,7.50000000000000000e-01,20,5,1.89517340841628273e-01
502,1.00000000000000000e+00,7.50000000000000111e-02,1.00000000000000006e-01,7.50000000000000000e-01,3,5,2.88380740168323868e+00
503,1.00000000000000006e-01,5.00000000000000000e+00,1.00000000000000000e+01,5.00000000000000000e-01,5,20,2.48679598941731628e-04
504,1.00000000000000000e+01,2.50000000000000000e-01,1.00000000000000000e+00,2.50000000000000000e-01,15,3,3.33574961490826702e-02
505,1.00000000000000006e-01,7.50000000000000000e+00,1.00000000000000000e+01,7.50000000000000000e-01,15,5,3.19029131487367622e-04
